"","pressure"
"11251",100236.640889224
"11252",100236.640889224
"11253",100236.640889224
"11254",100236.640889224
"11255",100236.640889224
"11256",100236.640889224
"11257",100236.640889224
"11258",100236.640889224
"11259",100236.640889224
"11260",100236.640889224
"11261",100236.640889224
"11262",100236.640889224
"11263",100236.640889224
"11264",100236.640889224
"11265",100236.640889224
"11266",100236.640889224
"11267",100236.640889224
"11268",100236.640889224
"11269",100236.640889224
"11270",100236.640889224
"11271",100236.640889224
"11272",99299.495539211
"11273",99299.495539211
"11274",99299.495539211
"11275",99299.495539211
"11276",93362.5867931374
"11277",93362.5867931374
"11278",93362.5867931374
"11279",99630.8330855308
"11280",99630.8330855308
"11281",99630.8330855308
"11282",99630.8330855308
"11283",99630.8330855308
"11284",99630.8330855308
"11285",99630.8330855308
"11286",99808.703243301
"11287",99808.703243301
"11288",99808.703243301
"11289",99808.703243301
"11290",96415.0937068464
"11291",96415.0937068464
"11292",96415.0937068464
"11293",96415.0937068464
"11294",96415.0937068464
"11295",99334.9532534535
"11296",99334.9532534535
"11297",99334.9532534535
"11298",99334.9532534535
"11299",99334.9532534535
"11300",99334.9532534535
"11301",99334.9532534535
"11302",99334.9532534535
"11303",99334.9532534535
"11304",99334.9532534535
"11305",99334.9532534535
"11306",96622.9733136678
"11307",98123.4225355605
"11308",98123.4225355605
"11309",98123.4225355605
"11310",100093.830258712
"11311",100093.830258712
"11312",100093.830258712
"11313",100093.830258712
"11314",100093.830258712
"11315",100093.830258712
"11316",100093.830258712
"11317",100093.830258712
"11318",100093.830258712
"11319",100093.830258712
"11320",100093.830258712
"11321",100093.830258712
"11322",100093.830258712
"11323",100093.830258712
"11324",100093.830258712
"11325",99630.8330855308
"11326",99666.3865674507
"11327",99666.3865674507
"11328",99666.3865674507
"11329",99666.3865674507
"11330",99666.3865674507
"11331",99666.3865674507
"11332",99666.3865674507
"11333",99666.3865674507
"11334",100177.116423088
"11335",100177.116423088
"11336",100177.116423088
"11337",99405.8994383227
"11338",99488.7218379192
"11339",99488.7218379192
"11340",98416.3777546764
"11341",100296.193991236
"11342",100296.193991236
"11343",100296.193991236
"11344",100296.193991236
"11345",100296.193991236
"11346",100296.193991236
"11347",100296.193991236
"11348",100296.193991236
"11349",100296.193991236
"11350",100296.193991236
"11351",100296.193991236
"11352",100296.193991236
"11353",100296.193991236
"11354",100296.193991236
"11355",100296.193991236
"11356",100296.193991236
"11357",100296.193991236
"11358",100296.193991236
"11359",100296.193991236
"11360",100296.193991236
"11361",100296.193991236
"11362",100296.193991236
"11363",100296.193991236
"11364",100296.193991236
"11365",100296.193991236
"11366",100296.193991236
"11367",100296.193991236
"11368",100296.193991236
"11369",100296.193991236
"11370",100296.193991236
"11371",100296.193991236
"11372",100296.193991236
"11373",100296.193991236
"11374",100296.193991236
"11375",100296.193991236
"11376",100296.193991236
"11377",100296.193991236
"11378",100296.193991236
"11379",100296.193991236
"11380",100296.193991236
"11381",100296.193991236
"11382",100296.193991236
"11383",100296.193991236
"11384",100296.193991236
"11385",100296.193991236
"11386",100296.193991236
"11387",100296.193991236
"11388",100296.193991236
"11389",100296.193991236
"11390",100296.193991236
"11391",100296.193991236
"11392",100296.193991236
"11393",100296.193991236
"11394",100296.193991236
"11395",100296.193991236
"11396",100296.193991236
"11397",100296.193991236
"11398",100296.193991236
"11399",100296.193991236
"11400",100320.023252447
"11401",100320.023252447
"11402",100320.023252447
"11403",100320.023252447
"11404",99690.0945955607
"11405",99690.0945955607
"11406",99690.0945955607
"11407",99690.0945955607
"11408",99690.0945955607
"11409",99690.0945955607
"11410",99879.9232619236
"11411",100391.538543382
"11412",100391.538543382
"11413",100391.538543382
"11414",100391.538543382
"11415",100391.538543382
"11416",100391.538543382
"11417",100391.538543382
"11418",100391.538543382
"11419",100391.538543382
"11420",100391.538543382
"11421",100391.538543382
"11422",100391.538543382
"11423",100391.538543382
"11424",100391.538543382
"11425",100391.538543382
"11426",100391.538543382
"11427",99004.4129481076
"11428",99004.4129481076
"11429",99004.4129481076
"11430",99004.4129481076
"11431",99004.4129481076
"11432",99004.4129481076
"11433",99004.4129481076
"11434",99004.4129481076
"11435",99004.4129481076
"11436",92199.3220552299
"11437",99903.6724104996
"11438",99903.6724104996
"11439",99903.6724104996
"11440",99903.6724104996
"11441",99903.6724104996
"11442",99903.6724104996
"11443",99607.1364701001
"11444",99607.1364701001
"11445",99607.1364701001
"11446",99607.1364701001
"11447",99607.1364701001
"11448",99607.1364701001
"11449",99607.1364701001
"11450",97819.4985550294
"11451",97819.4985550294
"11452",97819.4985550294
"11453",99264.048074074
"11454",100141.415484244
"11455",100141.415484244
"11456",100141.415484244
"11457",100141.415484244
"11458",94186.1852040856
"11459",94186.1852040856
"11460",94186.1852040856
"11461",101156.940198989
"11462",101156.940198989
"11463",101156.940198989
"11464",101156.940198989
"11465",99701.950321917
"11466",99701.950321917
"11467",99701.950321917
"11468",99701.950321917
"11469",99701.950321917
"11470",99701.950321917
"11471",99701.950321917
"11472",99701.950321917
"11473",99701.950321917
"11474",99701.950321917
"11475",99701.950321917
"11476",99701.950321917
"11477",99701.950321917
"11478",99701.950321917
"11479",99701.950321917
"11480",98381.1857814611
"11481",98381.1857814611
"11482",98381.1857814611
"11483",98381.1857814611
"11484",98381.1857814611
"11485",98381.1857814611
"11486",97994.7461386803
"11487",97994.7461386803
"11488",97994.7461386803
"11489",100582.44782486
"11490",96149.9969234742
"11491",96149.9969234742
"11492",96149.9969234742
"11493",96149.9969234742
"11494",99856.1786849807
"11495",99856.1786849807
"11496",99512.3956406002
"11497",99512.3956406002
"11498",99512.3956406002
"11499",100415.386145044
"11500",100630.221046977
"11501",99832.4386789975
"11502",99832.4386789975
"11503",100177.116423088
"11504",90904.7062815907
"11505",99796.8372390999
"11506",99796.8372390999
"11507",99796.8372390999
"11508",85150.1022588275
"11509",99607.1364701001
"11510",99607.1364701001
"11511",99607.1364701001
"11512",99607.1364701001
"11513",99607.1364701001
"11514",99607.1364701001
"11515",99607.1364701001
"11516",99607.1364701001
"11517",99607.1364701001
"11518",99607.1364701001
"11519",99607.1364701001
"11520",99607.1364701001
"11521",99607.1364701001
"11522",99607.1364701001
"11523",99607.1364701001
"11524",99607.1364701001
"11525",99607.1364701001
"11526",99607.1364701001
"11527",99607.1364701001
"11528",99607.1364701001
"11529",99607.1364701001
"11530",99607.1364701001
"11531",98346.0039985347
"11532",98346.0039985347
"11533",98346.0039985347
"11534",98346.0039985347
"11535",98346.0039985347
"11536",98346.0039985347
"11537",98346.0039985347
"11538",98346.0039985347
"11539",98346.0039985347
"11540",97912.9323241896
"11541",97912.9323241896
"11542",97912.9323241896
"11543",97912.9323241896
"11544",97912.9323241896
"11545",97912.9323241896
"11546",97912.9323241896
"11547",97912.9323241896
"11548",97912.9323241896
"11549",97912.9323241896
"11550",97912.9323241896
"11551",97912.9323241896
"11552",97912.9323241896
"11553",97912.9323241896
"11554",97912.9323241896
"11555",97912.9323241896
"11556",97912.9323241896
"11557",97912.9323241896
"11558",97912.9323241896
"11559",97912.9323241896
"11560",97912.9323241896
"11561",97912.9323241896
"11562",97912.9323241896
"11563",97912.9323241896
"11564",97912.9323241896
"11565",97912.9323241896
"11566",99240.4221234775
"11567",99240.4221234775
"11568",99240.4221234775
"11569",98181.9570168199
"11570",98181.9570168199
"11571",98181.9570168199
"11572",98181.9570168199
"11573",98181.9570168199
"11574",98181.9570168199
"11575",98181.9570168199
"11576",98181.9570168199
"11577",98980.8370488659
"11578",98980.8370488659
"11579",98980.8370488659
"11580",98980.8370488659
"11581",98980.8370488659
"11582",100129.51746093
"11583",100893.302304178
"11584",99701.950321917
"11585",98604.2404743757
"11586",98604.2404743757
"11587",98604.2404743757
"11588",98604.2404743757
"11589",98604.2404743757
"11590",98604.2404743757
"11591",98910.1366250432
"11592",98910.1366250432
"11593",98910.1366250432
"11594",98463.3162410931
"11595",100022.486751444
"11596",100022.486751444
"11597",99701.950321917
"11598",99701.950321917
"11599",99701.950321917
"11600",99701.950321917
"11601",99701.950321917
"11602",99701.950321917
"11603",99701.950321917
"11604",99701.950321917
"11605",99701.950321917
"11606",99701.950321917
"11607",99701.950321917
"11608",99701.950321917
"11609",99701.950321917
"11610",99701.950321917
"11611",99701.950321917
"11612",99701.950321917
"11613",99701.950321917
"11614",99701.950321917
"11615",99701.950321917
"11616",99701.950321917
"11617",99701.950321917
"11618",99701.950321917
"11619",99701.950321917
"11620",99701.950321917
"11621",99701.950321917
"11622",99701.950321917
"11623",99701.950321917
"11624",99701.950321917
"11625",99701.950321917
"11626",99701.950321917
"11627",99701.950321917
"11628",99701.950321917
"11629",99701.950321917
"11630",99701.950321917
"11631",99701.950321917
"11632",99701.950321917
"11633",99701.950321917
"11634",99701.950321917
"11635",99701.950321917
"11636",99701.950321917
"11637",99701.950321917
"11638",99701.950321917
"11639",99701.950321917
"11640",99701.950321917
"11641",99701.950321917
"11642",99701.950321917
"11643",99701.950321917
"11644",99701.950321917
"11645",99701.950321917
"11646",99701.950321917
"11647",99701.950321917
"11648",99701.950321917
"11649",99701.950321917
"11650",99394.0722258046
"11651",99394.0722258046
"11652",99394.0722258046
"11653",97318.5281006643
"11654",97318.5281006643
"11655",95736.2479348627
"11656",95736.2479348627
"11657",95736.2479348627
"11658",99228.610855776
"11659",88596.4174699006
"11660",100689.963410185
"11661",101120.956766823
"11662",101120.956766823
"11663",101120.956766823
"11664",101120.956766823
"11665",101120.956766823
"11666",99488.7218379192
"11667",99488.7218379192
"11668",99488.7218379192
"11669",99488.7218379192
"11670",99488.7218379192
"11671",98299.1108022914
"11672",98299.1108022914
"11673",94129.5873594106
"11674",94129.5873594106
"11675",100343.857097758
"11676",100343.857097758
"11677",100343.857097758
"11678",99737.5243512002
"11679",100642.167222843
"11680",100034.374475701
"11681",98029.8261428232
"11682",98029.8261428232
"11683",98029.8261428232
"11684",100403.461770905
"11685",100403.461770905
"11686",100403.461770905
"11687",99169.5715898776
"11688",99737.5243512002
"11689",99737.5243512002
"11690",99737.5243512002
"11691",99737.5243512002
"11692",99737.5243512002
"11693",99737.5243512002
"11694",99749.3846446464
"11695",99749.3846446464
"11696",99749.3846446464
"11697",99749.3846446464
"11698",99749.3846446464
"11699",99749.3846446464
"11700",99749.3846446464
"11701",99749.3846446464
"11702",99749.3846446464
"11703",99749.3846446464
"11704",99749.3846446464
"11705",99749.3846446464
"11706",99749.3846446464
"11707",99749.3846446464
"11708",99749.3846446464
"11709",99749.3846446464
"11710",99749.3846446464
"11711",99749.3846446464
"11712",99749.3846446464
"11713",99749.3846446464
"11714",99749.3846446464
"11715",99749.3846446464
"11716",99749.3846446464
"11717",99749.3846446464
"11718",100785.61092505
"11719",99963.0652872532
"11720",99963.0652872532
"11721",99536.0740044866
"11722",99536.0740044866
"11723",99536.0740044866
"11724",99536.0740044866
"11725",99536.0740044866
"11726",99536.0740044866
"11727",99323.1328764433
"11728",99323.1328764433
"11729",99323.1328764433
"11730",99323.1328764433
"11731",99323.1328764433
"11732",99323.1328764433
"11733",99323.1328764433
"11734",99323.1328764433
"11735",98886.5789061678
"11736",98886.5789061678
"11737",98886.5789061678
"11738",100965.148306617
"11739",100965.148306617
"11740",100965.148306617
"11741",100965.148306617
"11742",100965.148306617
"11743",100965.148306617
"11744",100965.148306617
"11745",100965.148306617
"11746",99773.1086575712
"11747",99773.1086575712
"11748",99773.1086575712
"11749",99773.1086575712
"11750",99773.1086575712
"11751",99773.1086575712
"11752",99773.1086575712
"11753",99773.1086575712
"11754",100498.888876335
"11755",100224.733705464
"11756",100224.733705464
"11757",100224.733705464
"11758",100224.733705464
"11759",96507.4398871074
"11760",96507.4398871074
"11761",96507.4398871074
"11762",99169.5715898776
"11763",98651.2514946643
"11764",98651.2514946643
"11765",98651.2514946643
"11766",98651.2514946643
"11767",98651.2514946643
"11768",98651.2514946643
"11769",98651.2514946643
"11770",98651.2514946643
"11771",98651.2514946643
"11772",98651.2514946643
"11773",98651.2514946643
"11774",98651.2514946643
"11775",97877.8861962012
"11776",96219.0956350575
"11777",96553.6398269194
"11778",99075.167929125
"11779",99903.6724104996
"11780",99701.950321917
"11781",96692.3471087814
"11782",92154.8166203547
"11783",100737.777975785
"11784",90388.8094438192
"11785",101216.935625823
"11786",100200.922773911
"11787",96046.4241993104
"11788",100785.61092505
"11789",99181.377166989
"11790",94981.4527140262
"11791",101061.007412439
"11792",100403.461770905
"11793",100654.114547012
"11794",96253.6600661986
"11795",91832.6721736416
"11796",94163.5427604899
"11797",99547.9148970918
"11798",100296.193991236
"11799",97295.2778103399
"11800",94322.1324650468
"11801",98768.8584496134
"11802",100582.44782486
"11803",101288.968166879
"11804",100941.1950377
"11805",100941.1950377
"11806",93452.5585874522
"11807",93452.5585874522
"11808",93452.5585874522
"11809",93452.5585874522
"11810",100200.922773911
"11811",100200.922773911
"11812",100200.922773911
"11813",100200.922773911
"11814",100200.922773911
"11815",100200.922773911
"11816",100248.549218419
"11817",100248.549218419
"11818",100308.108048871
"11819",100308.108048871
"11820",100308.108048871
"11821",100308.108048871
"11822",100308.108048871
"11823",100308.108048871
"11824",100308.108048871
"11825",100308.108048871
"11826",100308.108048871
"11827",100308.108048871
"11828",100308.108048871
"11829",100308.108048871
"11830",100308.108048871
"11831",100308.108048871
"11832",100308.108048871
"11833",100308.108048871
"11834",100308.108048871
"11835",100308.108048871
"11836",100308.108048871
"11837",100308.108048871
"11838",100308.108048871
"11839",100308.108048871
"11840",100308.108048871
"11841",100308.108048871
"11842",100308.108048871
"11843",100308.108048871
"11844",100308.108048871
"11845",100308.108048871
"11846",100308.108048871
"11847",100308.108048871
"11848",100308.108048871
"11849",100308.108048871
"11850",100308.108048871
"11851",99204.9917351465
"11852",99204.9917351465
"11853",99204.9917351465
"11854",99204.9917351465
"11855",99204.9917351465
"11856",99204.9917351465
"11857",99204.9917351465
"11858",99204.9917351465
"11859",99204.9917351465
"11860",99204.9917351465
"11861",99204.9917351465
"11862",99204.9917351465
"11863",99204.9917351465
"11864",99974.9472927597
"11865",100022.486751444
"11866",100022.486751444
"11867",100022.486751444
"11868",100022.486751444
"11869",100081.936813599
"11870",100081.936813599
"11871",100081.936813599
"11872",95186.8263654466
